CODIGO;DESCRIPCION;LATITUD;LONGITUD;DIRECION;CP;POBLACION;PROVINCIA;PAIS;CERCANIAS;FEVE;COMUN
79400;BARCELONA-ESTACIÓ DE FRANÇA             ;41.384089 ;2.187004  ;Avenida Marques de Argentera, S/N;08003;BARCELONA;BARCELONA;ESPAÑA;SI;NO;BARCE
79401;BARCELONA-BOGAT                         ;;;;;BARCELONA;BARCELONA;ESPAÑA;SI;NO;
79402;BARCELONA-POBLE NOU                     ;;;;;BARCELONA;BARCELONA;ESPAÑA;SI;NO;
79403;SANT ADRIÀ DE BESÒS (APD)               ;41.424665 ;2.230761  ;Avenida Eduard Maristany, S/N;08930;SANT ADRIÀ DE BESÒS;BARCELONA;ESPAÑA;SI;NO;
79404;BADALONA                                ;41.445802 ;2.249257  ;Plaça Rocai Pi, 1;08911;BADALONA;BARCELONA;ESPAÑA;SI;NO;
79405;MONTGAT                                 ;41.463418 ;2.271692  ;Calle Marina, S/N;08390;MONTGAT;BARCELONA;ESPAÑA;SI;NO;
79406;MONTGAT-NORD (P)                        ;41.468941 ;2.286615  ;Carretera Nacional N-Ii, S/N;08390;MONTGAT;BARCELONA;ESPAÑA;SI;NO;
79407;EL MASNOU                               ;41.477702 ;2.314362  ;Carrer Mossen Jacint Verdaguer, 1;08320;MASNOU (EL);BARCELONA;ESPAÑA;SI;NO;
79408;OCATA (APD)                             ;41.483293 ;2.337839  ;Carretera N-Ii - Estacion Ferrocarril, S/N;08320;MASNOU (EL);BARCELONA;ESPAÑA;SI;NO;
79409;PREMIÁ DE MAR APEADERO                  ;41.488348 ;2.357075  ;Calle Cami Real, S/N;08330;PREMIÀ DE MAR;BARCELONA;ESPAÑA;SI;NO;
79410;VILASSAR DE MAR                         ;41.501746 ;2.392842  ;Calle San Jaime, S/N;08340;VILASSAR DE MAR;BARCELONA;ESPAÑA;SI;NO;
79412;CABRERA DE MAR                          ;41.5065238;2.3992054 ;Avenida del Maresme, 1;08349;CABRERA DE MAR;BARCELONA;ESPAÑA;SI;NO;
79500;MATARÓ                                  ;41.533245 ;2.445797  ;Avenida del Maresme, S/N;08301;MATARÓ;BARCELONA;ESPAÑA;SI;NO;
79501;SANT ANDREU DE LLAVANERES (APT)         ;41.55596  ;2.50184   ;Carretera N-Ii - Km 651,5 - Estacion Ferrocarril, S/N;08392;SANT ANDREU DE LLAVANERES;BARCELONA;ESPAÑA;SI;NO;
79502;CALDES D'ESTRAC                         ;41.569216 ;2.527982  ;Calle el Callao, S/N;08393;CALDES D'ESTRAC;BARCELONA;ESPAÑA;SI;NO;
79600;ARENYS DE MAR                           ;41.578795 ;2.552336  ;Playa Cassa, S/N;08350;ARENYS DE MAR;BARCELONA;ESPAÑA;SI;NO;
79601;CANET DE MAR                            ;41.587123 ;2.583146  ;Calle del Mar, 11;08360;CANET DE MAR;BARCELONA;ESPAÑA;SI;NO;
79602;SANT POL DE MAR                         ;41.600184 ;2.627001  ;Plaça de L'Estacio, S/N;08395;SANT POL DE MAR;BARCELONA;ESPAÑA;SI;NO;
79603;CALELLA                                 ;41.614691 ;2.666203  ;Calle Aselmo Clave, S/N;08370;CALELLA;BARCELONA;ESPAÑA;SI;NO;
79604;PINEDA DE MAR                           ;41.622203 ;2.693515  ;Plaça Estacio Ferrocarril, S/N;08397;PINEDA DE MAR;BARCELONA;ESPAÑA;SI;NO;
79605;MALGRAT DEL MAR                         ;41.642728 ;2.744502  ;Paseo Levante, 1;08380;MALGRAT DE MAR;BARCELONA;ESPAÑA;SI;NO;
79606;BLANES                                  ;41.672594 ;2.769389  ;Calle Estacio Ferrocarril, S/N;17300;BLANES;GIRONA;ESPAÑA;SI;NO;
79607;TORDERA                                 ;41.70643  ;2.721235  ;Avenida de San Pedro, 91;08490;TORDERA;BARCELONA;ESPAÑA;SI;NO;
79608;STA.SUSANN                              ;41.629763 ;2.714036  ;Passeig Maritim, S/N;08398;SANTA SUSANNA;BARCELONA;ESPAÑA;SI;NO;
80001;ALTSASU/ALSASUA-PUEBLO                  ;42.8932830;-2.1674290;Calle Venta Abajo, 2;31800;ALTSASU/ALSASUA;NAVARRA;ESPAÑA;NO;NO;
80002;BAKAIKU/BAICAICOA                       ;42.8968160;-2.1048420;;;BAKAIKU;NAVARRA;ESPAÑA;NO;NO;
80003;ETXARRI-ARANATZ                         ;42.9111380;-2.0712450;Carretera Na-120 - Estacion Ferrocarril, S/N;31820;ETXARRI-ARANATZ;NAVARRA;ESPAÑA;NO;NO;
80004;LAKUNTZA                                ;42.9265370;-2.0262650;;;LAKUNTZA;NAVARRA;ESPAÑA;NO;NO;
80005;UHARTE-ARAKIL                           ;42.9206060;-1.9748140;Calle Estacion Ferrocarril, S/N;31840;UHARTE-ARAKIL;NAVARRA;ESPAÑA;NO;NO;
80006;HIRIBERRI-ARAKIL/VILLANUEVA DE AR       ;42.9144450;-1.8941250;;;HIRIBERRI/VILLANUEVA DE AEZKOA;NAVARRA;ESPAÑA;NO;NO;
80007;IZURDIAGA-IRUTZUN                       ;42.9087350;-1.8324270;;;ARAKIL;NAVARRA;ESPAÑA;NO;NO;
80008;ZUASTI                                  ;42.8500510;-1.7482700;;;IZA/ITZA;NAVARRA;ESPAÑA;NO;NO;
80100;PAMPLONA/IRUÑA                          ;42.8248770;-1.6614190;Plaza Estacion Ferrocarril, S/N;31012;PAMPLONA/IRUÑA;NAVARRA;ESPAÑA;NO;NO;
80102;CIZURMAYOR                              ;42.7974630;-1.6774700;;;CIZUR;NAVARRA;ESPAÑA;NO;NO;
80103;NOAIN                                   ;42.7548780;-1.6364910;;;NOÁIN (VALLE DE ELORZ)/NOAIN (ELORTZIBAR);NAVARRA;ESPAÑA;NO;NO;
80104;BIURRUN-CAMPANAS                        ;42.6896690;-1.6533700;;;BIURRUN-OLCOZ;NAVARRA;ESPAÑA;NO;NO;
80105;CARRASCAL                               ;42.6563210;-1.6498990;;;UNZUÉ/UNTZUE;NAVARRA;ESPAÑA;NO;NO;
80106;GARINOAIN                               ;42.5986550;-1.6505810;;;GARÍNOAIN;NAVARRA;ESPAÑA;NO;NO;
80107;PUEYO (APD-CGD)                         ;;;;;PUEYO;NAVARRA;ESPAÑA;NO;NO;
80108;TAFALLA                                 ;42.5257560;-1.6714670;Carretera Na-132 - Paseo de las Ruedas, S/N;31300;TAFALLA;NAVARRA;ESPAÑA;NO;NO;
80109;OLITE/ERRIBERRI                         ;42.4849890;-1.6499640;Calle Estacion de Ferrocarril, 25;31390;OLITE/ERRIBERRI;NAVARRA;ESPAÑA;NO;NO;
80110;BEIRE (APD)                             ;;;;;BEIRE;NAVARRA;ESPAÑA;NO;NO;
80111;PITILLAS                                ;42.4250920;-1.6306860;;;PITILLAS;NAVARRA;ESPAÑA;NO;NO;
80112;MURILLO EL CUENDE (APD)                 ;;;;;MURILLO EL CUENDE;NAVARRA;ESPAÑA;NO;NO;
80113;CAPARROSO                               ;42.3794150;-1.6464940;;;CAPARROSO;NAVARRA;ESPAÑA;NO;NO;
80114;MARCILLA DE NAVARRA                     ;42.3348510;-1.7174180;Carretera Na-128 - Estacion de Ferrocarril, S/N;31340;MARCILLA;NAVARRA;ESPAÑA;NO;NO;
80115;VILLAFRANCA DE NAVARRA                  ;42.2807340;-1.7457160;Avenida Miguel de Cervantes, S/N;31330;VILLAFRANCA;NAVARRA;ESPAÑA;NO;NO;
80116;MILAGRO                                 ;42.2426150;-1.7345940;;;MILAGRO;NAVARRA;ESPAÑA;NO;NO;
80117;CADREITA (APD)                          ;;;;;CADREITA;NAVARRA;ESPAÑA;NO;NO;
81001;SAN FELICES (APT-CGD)                   ;42.6216710;-2.8458200;;;HARO;RIOJA, LA;ESPAÑA;NO;NO;
81002;HARO                                    ;42.5836350;-2.8493960;Calle Estacion Ferrocarril, S/N;26200;HARO;RIOJA, LA;ESPAÑA;NO;NO;
81003;BRIONES                                 ;42.5449470;-2.7796050;;;BRIONES;RIOJA, LA;ESPAÑA;NO;NO;
81004;SAN ASENSIO (APT)                       ;42.5198160;-2.7463940;;;SAN ASENSIO;RIOJA, LA;ESPAÑA;NO;NO;
81005;CENICERO                                ;42.4857180;-2.6279680;;;CENICERO;RIOJA, LA;ESPAÑA;NO;NO;
81006;FUENMAYOR                               ;42.4880220;-2.5709220;;;FUENMAYOR;RIOJA, LA;ESPAÑA;NO;NO;
81007;EL CORTIJO (APD)                        ;;;;;LOGROÑO;RIOJA, LA;ESPAÑA;NO;NO;
81010;CENICERO SAN ISIDRO                     ;42.4852950;-2.6308290;;;CENICERO;RIOJA, LA;ESPAÑA;NO;NO;
81011;HARO EL PARDO                           ;42.5775290;-2.8428140;;;HARO;RIOJA, LA;ESPAÑA;NO;NO;
81100;LOGROÑO                                 ;42.4574590;-2.4421930;Avenida de Colon, 83;26003;LOGROÑO;RIOJA, LA;ESPAÑA;NO;NO;
81101;RECAJO                                  ;42.4497700;-2.3301210;;;AGONCILLO;RIOJA, LA;ESPAÑA;NO;NO;
81102;AGONCILLO                               ;42.4435850;-2.2917010;Calle Jose Maria de la Vega, S/N;26160;AGONCILLO;RIOJA, LA;ESPAÑA;NO;NO;
81103;ARRÚBAL                                 ;42.4303940;-2.2569180;;;ARRÚBAL;RIOJA, LA;ESPAÑA;NO;NO;
81105;ALCANADRE                               ;42.4074370;-2.1220940;Calle Carretera Estacion, 49;26509;ALCANADRE;RIOJA, LA;ESPAÑA;NO;NO;
81106;FÉCULAS-NAVARRA                         ;42.4111480;-2.0981960;Carretera Na-6540 - Estacion Ferrocarril, S/N;31580;LODOSA;RIOJA, LA;ESPAÑA;NO;NO;
81107;LODOSA                                  ;42.3803160;-2.0714940;;;LODOSA;RIOJA, LA;ESPAÑA;NO;NO;
81108;CALAHORRA                               ;42.3104580;-1.9577550;Avenida Estacion Ferrocarril, S/N;26500;CALAHORRA;RIOJA, LA;ESPAÑA;NO;NO;
81109;RINCÓN DE SOTO                          ;42.2300110;-1.8474730;Calle Estacion Ferrocarril, 2;26550;RINCÓN DE SOTO;RIOJA, LA;ESPAÑA;NO;NO;
81110;ALFARO                                  ;42.1865250;-1.7479850;Avenida de la Via, S/N;26540;ALFARO;RIOJA, LA;ESPAÑA;NO;NO;
81200;CASTEJÓN DE EBRO                        ;42.1727190;-1.6921140;Calle Jeronimo Marco, 1;31590;CASTEJÓN;NAVARRA;ESPAÑA;NO;NO;
81201;ARGUEDAS-MUSCARIA (APD)                 ;;;;;ARGUEDAS;NAVARRA;ESPAÑA;NO;NO;
81202;TUDELA DE NAVARRA                       ;42.0594340;-1.5979310;Plaza Estacion Ferrocarril, S/N;31500;TUDELA;NAVARRA;ESPAÑA;NO;NO;
81203;RIBAFORADA                              ;41.9970380;-1.5150970;Calle Parlamento Navarro, 45;31550;RIBAFORADA;NAVARRA;ESPAÑA;NO;NO;
81204;BUNUEL                                  ;41.9703330;-1.4851020;;;BUÑUEL;NAVARRA;ESPAÑA;NO;NO;
81205;CORTES DE NAVARRA                       ;41.9150760;-1.4204390;Carretera Na-5200 - Estacion Ferrocarril, S/N;31530;CORTES;NAVARRA;ESPAÑA;NO;NO;
81206;GALLUR                                  ;41.8671640;-1.3213420;Calle Virgen del Pilar, 2;50650;GALLUR;ZARAGOZA;ESPAÑA;NO;NO;
81207;LUCENI                                  ;41.8261160;-1.2435360;Avenida Francisco de Goya, 56;50640;LUCENI;ZARAGOZA;ESPAÑA;NO;NO;
81208;PEDROLA                                 ;41.8051980;-1.2016730;Calle Edificio Diseminados, 18;50690;PEDROLA;ZARAGOZA;ESPAÑA;NO;NO;
81209;CABAÑAS DE EBRO                         ;41.7880650;-1.1675330;Calle Estacion Ferrocarril, S/N;50638;CABAÑAS DE EBRO;ZARAGOZA;ESPAÑA;NO;NO;
81210;ALAGÓN                                  ;41.7714220;-1.1127710;Calle Estacion de Ferrocarril, S/N;50630;ALAGÓN;ZARAGOZA;ESPAÑA;NO;NO;
81211;LA JOYOSA - TORRES (APT)                ;41.7513310;-1.0729450;;;JOYOSA (LA);ZARAGOZA;ESPAÑA;NO;NO;
82001;CERVERA DE LA CANADA (APD)              ;;;;;CERVERA DE LA CAÑADA;SORIA;ESPAÑA;NO;NO;
82002;VILLARROYA DE LA SIERRA (APD)           ;;;;;VILLARROYA DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
82003;CLARES (APD)                            ;;;;;CLARÉS DE RIBOTA;SORIA;ESPAÑA;NO;NO;
82004;MALANQUILLA (APD)                       ;;;;;MALANQUILLA;SORIA;ESPAÑA;NO;NO;
82005;TORRELAPAJA (APD)                       ;;;;;TORRELAPAJA;SORIA;ESPAÑA;NO;NO;
82006;TORDESALAS  (APD)                       ;;;;;TORRUBIA DE SORIA;SORIA;ESPAÑA;NO;NO;
82007;TORRUBIA (APD)                          ;;;;;TORRUBIA DE SORIA;SORIA;ESPAÑA;NO;NO;
82008;PORTILLO (APD)                          ;;;;;PORTILLO DE SORIA;SORIA;ESPAÑA;NO;NO;
82009;ALBOCABE-GOMARA-ALMENAR (APT-CGD)       ;;;;;GÓMARA;SORIA;ESPAÑA;NO;NO;
82010;CABREJAS DEL CAMPO (APD-CGD)            ;;;;;CABREJAS DEL CAMPO;SORIA;ESPAÑA;NO;NO;
82011;CANDILICHERA (APD)                      ;;;;;CANDILICHERA;SORIA;ESPAÑA;NO;NO;
82012;MARTIALAY (APD)                         ;;;;;ALCONABA;SORIA;ESPAÑA;NO;NO;
82100;SORIA                                   ;41.7547540;-2.4765370;Calle Carretera Madrid, S/N;42005;SORIA;SORIA;ESPAÑA;NO;NO;
82101;TOLEDILLO (APD)                         ;;;;;SORIA;SORIA;ESPAÑA;NO;NO;
82102;CIDONES (APD)                           ;;;;;CIDONES;SORIA;ESPAÑA;NO;NO;
82103;HERREROS (APD)                          ;;;;;OTERO DE HERREROS;SORIA;ESPAÑA;NO;NO;
82104;ABEJAR (APD)                            ;;;;;ABEJAR;SORIA;ESPAÑA;NO;NO;
82105;CABREJAS DEL PINAR (APD)                ;;;;;CABREJAS DEL PINAR;SORIA;ESPAÑA;NO;NO;
82106;PINAR GRANDE (APD)                      ;;;;;SORIA;SORIA;ESPAÑA;NO;NO;
82107;NAVALENO (APD)                          ;;;;;NAVALENO;SORIA;ESPAÑA;NO;NO;
82108;SAN LEONARDO (APT)                      ;;;;;SAN LEONARDO DE YAGÜE;SORIA;ESPAÑA;NO;NO;
82109;HONTORIA DEL PINAR (APD)                ;;;;;HONTORIA DEL PINAR;SORIA;ESPAÑA;NO;NO;
82110;RABANERA DEL PINAR (APD)                ;;;;;RABANERA DEL PINAR;SORIA;ESPAÑA;NO;NO;
82111;CABEZON DE LA SIERRA (APD)              ;;;;;CABEZÓN DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
82112;CASTRILLO DE LA REINA (APD)             ;;;;;CASTRILLO DE LA REINA;SORIA;ESPAÑA;NO;NO;
82113;SALAS DE LOS INFANTES (APT)             ;;;;;SALAS DE LOS INFANTES;SORIA;ESPAÑA;NO;NO;
82114;LA REVILLA (APD)                        ;;;;;REVILLA Y AHEDO (LA);SORIA;ESPAÑA;NO;NO;
82115;BARBADILLO DEL MERCADO (APD)            ;;;;;BARBADILLO DEL MERCADO;SORIA;ESPAÑA;NO;NO;
82116;CASCAJARES-HORTIGUELA (APD)             ;;;;;CASCAJARES DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
82117;CAMPOLARA (APD)                         ;;;;;CAMPOLARA;SORIA;ESPAÑA;NO;NO;
82118;REVILLA DE CAMPO (APD)                  ;;;;;REVILLA DEL CAMPO;SORIA;ESPAÑA;NO;NO;
82119;LOS AUSINES (APD)                       ;;;;;AUSINES (LOS);SORIA;ESPAÑA;NO;NO;
82120;COJOBAR (APD)                           ;;;;;MODÚBAR DE LA EMPAREDADA;SORIA;ESPAÑA;NO;NO;
82121;MODUBAR DE LA EMPAREDADA (APD)          ;;;;;MODÚBAR DE LA EMPAREDADA;SORIA;ESPAÑA;NO;NO;
82122;CARDENADIJO (APD)                       ;;;;;CARDEÑADIJO;SORIA;ESPAÑA;NO;NO;
82201;VILLARMERO (APD)                        ;;;;;ALFOZ DE QUINTANADUEÑAS;SORIA;ESPAÑA;NO;NO;
82202;SOTOPALACIOS (APD)                      ;;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82203;VILLAVERDE-PENAHORADA (APD)             ;;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82204;PENAHORADA (APT-CGD)                    ;;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82205;LERMILLA-QUINTANARRUZ (APD)             ;;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82206;ARCONADA (APD)                          ;;;;;CARCEDO DE BUREBA;SORIA;ESPAÑA;NO;NO;
82207;LENCES (APD)                            ;;;;;POZA DE LA SAL;SORIA;ESPAÑA;NO;NO;
82208;POZA DE LA SAL (APD)                    ;;;;;POZA DE LA SAL;SORIA;ESPAÑA;NO;NO;
82209;TERMINON-CASTELLANOS (APD)              ;;;;;OÑA;SORIA;ESPAÑA;NO;NO;
82210;ONA  (APT-CGD)                          ;;;;;OÑA;SORIA;ESPAÑA;NO;NO;
82211;TRESPADERNE (APD)                       ;;;;;TRESPADERNE;SORIA;ESPAÑA;NO;NO;
82212;NOFUENTES (APD)                         ;;;;;MERINDAD DE CUESTA-URRIA;SORIA;ESPAÑA;NO;NO;
82213;MONEO (APD)                             ;;;;;MERINDAD DE CUESTA-URRIA;SORIA;ESPAÑA;NO;NO;
82214;MEDINA DE POMAR (APT-CGD)               ;;;;;MEDINA DE POMAR;SORIA;ESPAÑA;NO;NO;
82215;VILLARCAYO-HORNA                        ;;;;;VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA;SORIA;ESPAÑA;NO;NO;
83001;VELILLA DE LA SIERRA (APD)              ;;;;;VELILLA DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
83002;TURÍN P.S.                              ;45.0739600;7.66758800;;;TURIN;;ITALIA;NO;NO;
83003;ALDEALPOZO (APD)                        ;;;;;ALDEALPOZO;SORIA;ESPAÑA;NO;NO;
83004;VALDEGENA (APD)                         ;;;;;VALDEGEÑA;SORIA;ESPAÑA;NO;NO;
83005;BARDONECCHIA                            ;45.0763010;6.70968500;;;BARDONECCHIA;;ITALIA;NO;NO;
83006;OLVEGA APEADERO                         ;41.8051680;-1.9977240;;;ÓLVEGA;SORIA;ESPAÑA;NO;NO;
83007;AGREDA                                  ;41.8521680;-1.9259230;;;ÁGREDA;SORIA;ESPAÑA;NO;NO;
83008;NOVARA                                  ;45.4508192;8.62521171;;;NOVARA;;ITALIA;NO;NO;
83009;CERVERA DEL RIO ALHAMA (APT)            ;41.9751680;-1.8632230;;;CERVERA DEL RÍO ALHAMA;SORIA;ESPAÑA;NO;NO;
83010;FITERO (APD)                            ;;;;;FITERO;SORIA;ESPAÑA;NO;NO;
83011;CINTRUENIGO                             ;42.0824680;-1.7976230;;;CINTRUÉNIGO;SORIA;ESPAÑA;NO;NO;
83012;CORELLA APEADERO                        ;42.1067680;-1.7706220;;;CORELLA;SORIA;ESPAÑA;NO;NO;
83111;MILÁN C.                                ;45.4852900;9.20345300;;;MILÁN;;ITALIA;NO;NO;
83441;MODENA                                  ;;;;;MODENA;;ITALIA;NO;NO;
84001;MINO DE MEDINACELI (APD)                ;;;;;MIÑO DE MEDINACELI;SORIA;ESPAÑA;NO;NO;
84002;RADONA (APD)                            ;;;;;ALCUBILLA DE LAS PEÑAS;SORIA;ESPAÑA;NO;NO;
84003;ADRADAS (APD)                           ;41.3509630;-2.4670610;;;ADRADAS;SORIA;ESPAÑA;NO;NO;
84004;AMBRONA (APD)                           ;;;;;MIÑO DE MEDINACELI;SORIA;ESPAÑA;NO;NO;
84100;COSCURITA                               ;41.4398050;-2.4696950;;;TARODA;SORIA;ESPAÑA;NO;NO;
84101;ALMAZÁN                                 ;41.4890190;-2.5253750;Avenida Estacion Ferrocarril, 9;42200;ALMAZÁN;SORIA;ESPAÑA;NO;NO;
84102;MATAMALA (APD)                          ;;;;;MATAMALA DE ALMAZÁN;SORIA;ESPAÑA;NO;NO;
84103;TARDELCUENDE                            ;41.5935250;-2.6393370;Avenida Estacion Ferrocarril, S/N;42294;TARDELCUENDE;SORIA;ESPAÑA;NO;NO;
84104;QUINTANA REDONDA                        ;41.6397260;-2.6096820;Calle Estacion Ferrocarril, S/N;42291;QUINTANA REDONDA;SORIA;ESPAÑA;NO;NO;
84105;NAVALCABALLO (APD)                      ;;;;;RÁBANOS (LOS);SORIA;ESPAÑA;NO;NO;
85001;MONTEAGUDO DE LAS VIC. Y POZUEL         ;;;;;MONTEAGUDO DE LAS VICARÍAS;ZARAGOZA;ESPAÑA;NO;NO;
85002;CHERCOLES (APD)                         ;;;;;ALMALUEZ;SORIA;ESPAÑA;NO;NO;
85004;MORON DE ALMAZAN                        ;;;;;MORÓN DE ALMAZÁN;SORIA;ESPAÑA;NO;NO;
85031;BERN                                    ;46.9490900;7.43832300;;;BERNA;;SUIZA;NO;NO;
85101;ALMAZAN-DEHESA                          ;;;;;ALMAZÁN;SORIA;ESPAÑA;NO;NO;
85103;REBOLLO DE DUERO                        ;;;;;VELAMAZÁN;SORIA;ESPAÑA;NO;NO;
85104;BERLANGA DE DUERO                       ;;;;;BERLANGA DE DUERO;SORIA;ESPAÑA;NO;NO;
85105;QUINTANAS DE GORMAZ (APD-CGD)           ;;;;;QUINTANAS DE GORMAZ;SORIA;ESPAÑA;NO;NO;
85106;OSMA-LA RASA                            ;;;;;BURGO DE OSMA-CIUDAD DE OSMA;SORIA;ESPAÑA;NO;NO;
85107;SAN ESTEBAN DE GORMAZ                   ;;;;;SAN ESTEBAN DE GORMAZ;SORIA;ESPAÑA;NO;NO;
85108;VELILLA DE DUERO (APD)                  ;;;;;SAN ESTEBAN DE GORMAZ;SORIA;ESPAÑA;NO;NO;
85109;LANGA DE DUERO                          ;;;;;LANGA DE DUERO;SORIA;ESPAÑA;NO;NO;
85111;VADOCONDES (APD)                        ;;;;;VADOCONDES;BURGOS;ESPAÑA;NO;NO;
85200;ZURICH HB                               ;47.3781560;8.54023900;;;ZURICH;;SUIZA;NO;NO;
85202;BERLANGA DE ROA (APD)                   ;;;;;BERLANGAS DE ROA;BURGOS;ESPAÑA;NO;NO;
85203;ROA DE DUERO                            ;;;;;ROA;BURGOS;ESPAÑA;NO;NO;
85204;SAN MARTIN DE RUBIALES                  ;;;;;SAN MARTÍN DE RUBIALES;VALLADOLID;ESPAÑA;NO;NO;
85206;PENAFIEL                                ;;;;;PEÑAFIEL;VALLADOLID;ESPAÑA;NO;NO;
85207;QUINTANILLA DE ARRIBA (APD)             ;;;;;QUINTANILLA DE ARRIBA;VALLADOLID;ESPAÑA;NO;NO;
85209;QUINTANILLA DE ONESIMO                  ;;;;;QUINTANILLA DE ONÉSIMO;VALLADOLID;ESPAÑA;NO;NO;
85210;SARDON DE DUERO                         ;;;;;SARDÓN DE DUERO;VALLADOLID;ESPAÑA;NO;NO;
85211;TRASPINEDO (APD)                        ;;;;;TRASPINEDO;VALLADOLID;ESPAÑA;NO;NO;
85212;TUDELA DE DUERO                         ;;;;;TUDELA DE DUERO;VALLADOLID;ESPAÑA;NO;NO;
85213;LAGUNA (APD)                            ;;;;;LAGUNA DE DUERO;VALLADOLID;ESPAÑA;NO;NO;
85215;VALLADOLID-LA ESPERANZA (APT)           ;;;;;VALLADOLID;VALLADOLID;ESPAÑA;NO;NO;
85410;FRIBOURG                                ;46.8030710;7.15119800;;;FRIBOURG;;SUIZA;NO;NO;
85444;GENEVE                                  ;46.2101010;6.14281700;;;GENEVE;;SUIZA;NO;NO;
85550;LAUSANNE                                ;46.5172370;6.62926200;;;LAUSANNE;;SUIZA;NO;NO;
86001;PARACUELLOS DE JILOCA (APD)             ;;;;;PARACUELLOS DE JILOCA;ZARAGOZA;ESPAÑA;NO;NO;
86002;MALUENDA-VELILLA (APD)                  ;;;;;MALUENDA;ZARAGOZA;ESPAÑA;NO;NO;
86003;MORATA DE JILOCA (APD)                  ;;;;;MORATA DE JILOCA;ZARAGOZA;ESPAÑA;NO;NO;
86004;FUENTES DE JILOCA (APD)                 ;;;;;FUENTES DE JILOCA;ZARAGOZA;ESPAÑA;NO;NO;
86005;VILLAFELICHE (APD)                      ;;;;;VILLAFELICHE;ZARAGOZA;ESPAÑA;NO;NO;
86006;MURERO-MANCHONES (APD)                  ;;;;;MURERO;ZARAGOZA;ESPAÑA;NO;NO;
86007;MANCHONES (APD)                         ;;;;;MANCHONES;ZARAGOZA;ESPAÑA;NO;NO;
86008;DAROCA                                  ;;;;;DAROCA;ZARAGOZA;ESPAÑA;NO;NO;
86009;VILLANUEVA DE JILOCA (APD)              ;;;;;VILLANUEVA DE JILOCA;TERUEL;ESPAÑA;NO;NO;
86010;SAN MARTIN DE JILOCA (APD)              ;;;;;SAN MARTÍN DEL RÍO;TERUEL;ESPAÑA;NO;NO;
86011;BAGUENA (APD-CGD)                       ;;;;;BÁGUENA;TERUEL;ESPAÑA;NO;NO;
86012;BURBAGUENA (APD)                        ;;;;;BURBÁGUENA;TERUEL;ESPAÑA;NO;NO;
86013;LUCO (APD)                              ;;;;;CALAMOCHA;TERUEL;ESPAÑA;NO;NO;
86014;CALAMOCHA-VEGA (APD-CGD)                ;;;;;CALAMOCHA;TERUEL;ESPAÑA;NO;NO;
86015;EL POYO (APD)                           ;;;;;CALAMOCHA;TERUEL;ESPAÑA;NO;NO;
86016;FUENTES CLARAS (APD)                    ;;;;;FUENTES CLARAS;TERUEL;ESPAÑA;NO;NO;
87004;ORLEANS-LES.AUBRAIS                     ;47.9268320;1.90675800;Canton de Fleury Les Aubrais;;ORLEANS;;FRANCIA;NO;NO;
87007;ST. PIERRE DES CORPS                    ;;;;;ST. PIERRE DES CORPS;;FRANCIA;NO;NO;
87011;PARIS-AUSTERLITZ                        ;48.8424000;2.36640000;55 Quai D'Austerlitz;;PARIS;DESCONOCIDO;FRANCIA;NO;NO;
87016;PARIS-TOLBIAC                           ;;;;;PARIS;;FRANCIA;NO;NO;
87018;;;;;;DESCONOCIDO;;;NO;NO;
87025;DIJON-VILLE                             ;;;;;DIJON-VILLE;;FRANCIA;NO;NO;
87034;LIMOGES                                 ;45.8362450;1.26741900;;;LIMOGES;;FRANCIA;NO;NO;
87041;GRENOBLE                                ;;;;;GRENOBLE;;FRANCIA;NO;NO;
87044;BRIVE                                   ;;;;;BRIVE;;FRANCIA;NO;NO;
87048;LYON - BROTT                            ;;;;;LYON;;FRANCIA;NO;NO;
87049;LYON PERRACHE                           ;45.7485434;4.8231329 ;;;LYON;;FRANCIA;NO;NO;LYON-
87052;DAX                                     ;;;;;DAX;;FRANCIA;NO;NO;
87058;BORDEAUX                                ;;;;;BORDEAUX;;FRANCIA;NO;NO;
